test-0-500
valid-500-500
train	ENTY	Name a movie about the Sioux Indians starring Kevin Costner .
train	HUM	Who was shot in the back during a Poker game in Deadwood , the Dakota territory ?
train	DESC	What are the distinct physical characterstics of the Arabian horse ?
train	ENTY	What is a fear of thunder ?
train	ENTY	What animal has killed the most people ?
train	NUM	How many colleges are in Wyoming ?
train	LOC	What Russian seaport has a name meaning `` Lord of the East '' ?
train	LOC	Where can stocks be traded on-line ?
train	NUM	When was the Battle of Hastings ?
train	ENTY	What kind of file has the extension .dbf ?
train	NUM	When did Muhammad live ?
train	ENTY	What then-derogatory term was applied to the painters Monet , Sisley , Pissarro , Renoir and Degas ?
train	DESC	What is a wop ?
train	DESC	Where do rocks come from ?
train	DESC	How do I stop background noise in a car stereo ?
train	LOC	Where do people mountain climb in Nepal ?
train	HUM	What is the best college in the country ?
train	DESC	What is viscosity ?
train	ENTY	What was the name of the sitcom that Alyssa Milano starred in with Tony Danza ?
train	LOC	What are the Nordic nations ?
train	LOC	Where on the Internet can I get information about the Fifth Amendment on the American Bill of Rights ?
train	LOC	What U.S. state borders Illinois to the north ?
train	ENTY	Name a film in which Jude Law acted .
train	NUM	What is the temperature for baking Peachy Oat Muffins ?
train	ENTY	What is a fear of bees ?
train	ENTY	What Vladimir Nabokov novel features Professor Humbert in love with a 12-year-old girl ?
train	DESC	What is a green bog ?
train	LOC	Where did the myth of Santa Claus originate ?
train	ENTY	What does a chairbound basophobic fear ?
train	LOC	What city is served by Logan International Airport ?
train	HUM	What wrestling star became `` The Incredible Hulk '' ?
train	LOC	What attracts tourists to Reims ?
train	ENTY	What game do Steve McQueen and Edward G. Robinson play in The Cincinnati Kid ?
train	ENTY	What fastener did Whitcomb Judson patent in 1893 ?
train	DESC	What 's an auberge in France ?
train	HUM	Who was the star of the 1965 Broadway hit Golden Boy ?
train	LOC	Where is Procter & Gamble based in the U.S. ?
train	HUM	What army was founded by William Booth and his wife Catherine ?
train	ENTY	What does ribavirin consist of ?
train	ENTY	Name the soft drink that is `` number one in the sun . ''
train	LOC	What is the web address of the list of e-mail addresses of members of the House of Representatives ?
train	HUM	What was her real name ?
train	DESC	Why are the ears your center of balance ?
train	HUM	Who invented the toothbrush ?
train	ENTY	What was the name of that popular song the Creeps sang ?
train	LOC	Where is the Abominable Snowman said to wander ?
train	ENTY	What is a fear of being alone ?
train	NUM	How many dots make up the symbol for `` because '' ?
train	ENTY	What do you get by adding Lactobacillus bulgaricus to milk ?
train	ABBR	When reading classified ads , what does EENTY : other stand for ?
train	NUM	How many hearts does an octopus have ?
train	ENTY	What plant has the largest seed ?
train	LOC	What was the only country you were allowed to drive into Israel from in 1979 ?
train	ENTY	What 's approaching when a cyclist shouts : `` Oil '' ?
train	HUM	What baseball star turned down a $1 , 000-a-year contract because he felt he had n't earned it ?
train	ENTY	What kind of sport is often associated with hooligans ?
train	HUM	What video game hero do some of his fans call Chomper ?
train	NUM	How many holes are there in a tenpin bowling ball ?
train	ENTY	What is the longest word in the English language ?
train	LOC	In What city or state do the most gay men live in ?
train	HUM	What TV comediennes 's characters include former movie star Nora Desmond , secretary Mrs. Wiggins and a housewife named Eunice ?
train	ENTY	What is `` the bear of beers '' ?
train	ENTY	Name the operating system that runs on IBM-compatible machines .
train	DESC	What does the name `` Justin '' mean ?
train	NUM	What percentage of the body is muscle ?
train	ENTY	What color of dry wine should be served with veal roasts and chops ?
train	ENTY	What is a golf ball made of ?
train	DESC	What is the Amish religion ?
train	NUM	What does an average daycare provider get paid in New England ?
train	HUM	What was the name of the 187s Irish terrorist group in Pennsylvania mining areas ?
train	HUM	Who played the Ringo Kid in the 1939 film Stagecoach ?
train	HUM	Who died 1 feet from where John F. Kennedy did ?
train	DESC	What is the `` coppertop '' battery ?
train	ENTY	What sign is The Water Carrier the zodiacal symbol for ?
train	ENTY	What animals do you find in the stock market ?
train	DESC	What is color ?
train	NUM	When is the site www.questions.com going to open ?
train	ENTY	What did Shostakovich write for Rostropovich ?
train	HUM	What first name was Nipsy Russell given at birth ?
train	DESC	How can I get some free technical information on Electric Vehicle ?
train	HUM	Who is the youngest of the Beatles ?
train	DESC	How did shipyard inspector James J. Kilroy designate equipment as being satisfactory ?
train	DESC	What is a Jellicle Cat ?
train	LOC	Where can I find the best free evidence for debate about Russia ?
train	LOC	What is Bill Gates of Microsoft E-mail address ?
train	ENTY	What is the second hardest substance ?
train	DESC	Why did several San Diego schools stop serving apples to students ?
train	LOC	What Russian city boasts the Hermitage Museum ?
train	NUM	When is Bastille Day ?
train	DESC	What makes a tornado turn ?
train	NUM	How many shots can a stock M16 hold ?
train	ENTY	What two colors are you blind to if you suffer from protanopia ?
train	DESC	Why do n't you guys have some sort of contest where you ask a question and whoever finds the answers wins a prize ?
train	HUM	Who is Coronado ?
train	ENTY	What was the name of the movie that starred Sharon Stone and Arnold Schwarzenegger ?
train	DESC	What is artificial intelligence ?
train	ENTY	What do flatfish eat ?
train	HUM	Who was the first Holy Roman Emperor ?
train	ENTY	What can I use to remove the stubborn gummed labels from some diskettes ?
train	NUM	What day of the week sees the most fatal car accidents ?
train	DESC	What is the origin of the word , magic ?
train	ENTY	What sport do you shag flies in ?
train	DESC	What is white chocolate ?
train	LOC	Where is Trinidad ?
train	HUM	Name the organization that is presided by a Security Council .
train	HUM	Who graced the airwaves with such pearls as `` Do ya lo-o-ove me ? Get naked , baby ! '' ?
train	ENTY	What kind of wine is Spumante ?
train	HUM	Who portrayed portly criminologist Carl Hyatt on Checkmate ?
train	ENTY	How do you say I love you in Spanish ?
train	DESC	What does the name Gina mean ?
train	ENTY	What is the most advanced handheld calculator in the world ?
train	NUM	How fast is light ?
train	ENTY	What is the belt of low pressure around the equator called ?
train	DESC	What are shooting stars ?
train	HUM	Whom did the Chicago Bulls beat in the 1993 championship ?
train	NUM	When was the first American encyclopedia published ?
train	LOC	What 's the tallest building in New York City ?
train	DESC	How is Easter Sunday 's date determined ?
train	DESC	What is the Motto for the State of Maryland ?
train	HUM	Who is Desmond Tutu ?
train	LOC	Where can I find information on the Narragansett Indians and other tribes in Rhode Island ?
train	ENTY	Name a tiger that is extinct .
train	NUM	How many quarters equal a pound ?
train	ENTY	What kind of books does Fodor 's publish ?
train	HUM	What are the first names of Rowan and Martin , the stars of TV 's Laugh-In ?
train	NUM	What chapter of the Bible has the most verses ?
train	HUM	Who is the worst US President ever ?
train	HUM	What Asian leader was known as The Little Brown Saint ?
train	ABBR	What is the abbreviated expression for the National Bureau of Investigation ?
train	NUM	How fast does the fastest car go ?
train	LOC	What is the highest mountain in the world ?
train	LOC	What arch can you see from the Place de la Concorde ?
train	HUM	Who sings the song `` Drink to me with thine eyes '' by Ben Johnson ?
train	NUM	How long should a person wash their hands before they are clean ?
train	LOC	Which way do you turn your Bic to increase the flame - clockwise or counterclockwise ?
train	LOC	Which is the wealthiest country in the world ?
train	DESC	How can I find a phone number of someone if I only know their email address ?
train	DESC	How can you contact play producers and promoters on-line ?
train	HUM	Who is the monarch of the United Kingdom ?
train	ENTY	What is a fear of passing high objects ?
train	DESC	What do players try to do when the music stops in a game of musical chairs ?
train	HUM	What are the top ten most common girl names in the US ?
train	DESC	Why is black the color of mourning in the West ?
train	ENTY	What is the rarest coin ?
train	ENTY	What Judith Rossner novel was made into a film starring Diane Keaton ?
train	LOC	Which country is Australia 's largest export market ?
train	LOC	Where is the Kentucky Horse Park located ?
train	ENTY	What is a fear of parasites ?
train	ENTY	In what Olympic Games did Nadia Comaneci become popular ?
train	HUM	Who does data collection in tourism ?
train	HUM	What was the name of the daughter of the Virginia chief Powhatan that married John Rolfe ?
train	LOC	What is the leading pecan and peanut growing state ?
train	DESC	What does a nihilist believe in ?
train	DESC	What did Richard Feynman say upon hearing he would receive the Nobel Prize in Physics ?
train	ENTY	In what sport are these following numbers relevant : 118 , 126 , 134 , 142 , 15 , 158 , 167 , 177 , and 19 ?
train	HUM	Who were the four famous founders of United Artists ?
train	ENTY	What 2 statues did France give to other countries ?
train	DESC	What are amphibians ?
train	NUM	How many sperm cells are in an average ejaculation ?
train	ENTY	Name the disposable razor that `` costs about 19 cents . ''
train	NUM	How far do you have to run if you hit a home run ?
train	HUM	Who was the only U.S. President to wear a Nazi uniform ?
train	HUM	Woodrow Wilson served as president of what university ?
train	LOC	Where are the tropical rain forest distributions ?
train	HUM	What 's the nickname of oddsmaker Jimmy Snyder ?
train	ENTY	What is the fear of being loved ?
train	NUM	What was the number of people that Randy Steven Craft was convicted of killing ?
train	HUM	What was Queen Victoria 's title regarding India ?
train	DESC	How is a hydrogen bomb different from a nuclear bomb ?
train	NUM	How far can a man travel in outer space ?
train	LOC	Where was Lincoln assassinated ?
train	ENTY	What type of food makes you fat ?
train	ENTY	What is the name of the chronic neurological autoimmune disease which attacks the protein sheath that surrounds nerve cells causing a gradual loss of movement in the body ?
train	NUM	What was the U.S. highway death toll in 1969 ?
train	ENTY	What kind of animals are Dorsets , Lincolns , Oxfords and Southdowns ?
train	ENTY	What are the shortest and the longest songs ever produced ?
train	ENTY	What letter is to the right of K on a typewriter keyboard ?
train	DESC	What is the origin and the meaning of the name , `` Hajo ? ''
train	ENTY	What is the plural of gulf ?
train	HUM	Whose autobiography is titled Yes I Can ?
train	NUM	What year did the United States pass the Copyright law ?
train	NUM	What percentage of Americans own their homes ?
train	NUM	What 's the first day of the week ?
train	LOC	What city was President William McKinley shot in ?
train	LOC	What city has the world 's longest subway system ?
train	HUM	Who claimed he killed 4 , 280 buffalo as food for the crew building the Kansas Pacific Railway ?
train	DESC	What is Bombay duck ?
train	NUM	How many degrees cooler is the inside of a cucumber than the air outside ?
train	HUM	What double talking `` professor '' holds a doctorate in Nothing ?
train	LOC	What are the five most expensive cities in the world ?
train	HUM	What 19th-century writer had a country estate on the Hudson dubbed Sunnyside ?
train	NUM	How many layers of yellow paint is a Faber Mongol pencil lucky enough to be sprayed with ?
train	DESC	What is a virtual IP address ?
train	HUM	What was the name of the cook on Rawhide ?
train	LOC	What county is Chicago in ?
train	NUM	What is the wingspan of a condor ?
train	DESC	What facial feature typically contains about 55 hairs ?
train	HUM	Who was named Admiral of the Ocean Seas and Viceroy and Governor General of all the islands he might discover , and also granted 10-?? of all profits of his voyage .
train	DESC	How can I transport files from one computer to another ?
train	ENTY	What 's the literary term for a play on words ?
train	ENTY	What color were their horses ?
train	NUM	What does an average daycare provider get paid in New England ?
train	HUM	What author landed a 468-pound marlin without harness in the early 193 's ?
train	NUM	How many Americans fought for the British in the American Revolution ?
train	ENTY	What kind of education do I need to become a flight attendant ?
train	ENTY	What are the two languages of Malta ?
train	NUM	How many oceans are there and name them ?
train	DESC	What happened during the Blackhawk Indian war of 1832 ?
train	NUM	How many pairs of legs does a lobster have ?
train	DESC	What does the Latin ante mortem mean ?
train	DESC	What does the name Shawn mean ?
train	LOC	Where is the Danube ?
train	HUM	What lawyer won the largest divorce settlement , $85 million , in U.S. history for Sheika Dena Al-Farri ?
train	ENTY	What do you call a group of geese ?
train	HUM	Who delivered his last newscast on March 6 , 1981 ?
train	NUM	How many times has `` Louie , Louie '' been recorded ?
train	DESC	How is Answers.com different from KnowPost.com ?
train	LOC	What is the longest place name in the U.S. ?
train	NUM	What percent liked Thatcher after she had been in power for a decade ?
train	LOC	Where does Buzz Aldrin want to build a permanent , manned space station ?
train	ENTY	What was Mel Gibson 's first movie ?
train	DESC	Why was the L.A. office of Shea and Gould closed ?
train	DESC	How do I start a bank ?
train	DESC	How do Ouija Boards work ?
train	ENTY	What horse did Zorro ride ?
train	DESC	How do you get a broken cork out of a bottle ?
train	LOC	Where can I find correct tabs for Third Eye Blind songs ?
train	DESC	How do you determine heating requirements for your home ?
train	HUM	What former major-league left-handed baseball pitcher was known as `` Space Man '' ?
train	ENTY	Which hair care product told us `` hate that gray , wash it away '' ?
train	DESC	Why did the chicken cross the road ?
train	HUM	What was Michelangelo 's last name ?
train	HUM	Who is Barbara Jordan ?
train	HUM	Who was the Democratic nominee in the American presidential election ?
train	ENTY	What was Connecticut 's first constitution called ?
train	ENTY	What historical event happened in Dogtown in 1899 ?
train	DESC	What is being done about the millennium bug ?
train	DESC	What was the claim to fame of King Camp Gillette ?
train	ENTY	What is the most common kind of skin cancer in the U.S. ?
train	DESC	What is Olestra ?
train	LOC	What Asian country has a bill of rights for cows ?
train	NUM	How many fingers are used to draw a bow ?
train	ENTY	What are two plants that clothes are made from ?
train	NUM	When was Hurricane Hugo ?
train	ENTY	What is the most heavily caffeinated soft drink ?
train	HUM	What President-to-be was the first member of Congress to enlist following the attack on Pearl Harbor ?
train	NUM	What was the price of Varian Associates ' vacuum products division ?
train	NUM	When was `` the Great Depression '' ?
train	ENTY	What language is mostly spoken in Brazil ?
train	HUM	What college produced the most winning Super Bowl quarterbacks ?
train	DESC	How do you solve `` Rubik 's Cube '' ?
train	DESC	What is prepared mustard ?
train	HUM	What classical Spanish writer warned : `` All that glitters is not gold '' ?
train	DESC	What does `` antidisestablishmentarianism '' mean ?
train	HUM	What actor married John F. Kennedy 's sister ?
train	ENTY	What does a topophobic actor suffer from ?
train	HUM	Who fired Maria Ybarra from her position in San Diego council ?
train	NUM	The italian artist , Maurizio Pellegrin , is how old ?
train	ENTY	What type of hunting are retrievers used for ?
train	DESC	What is Colin Powell best known for ?
train	HUM	Who was the first black golfer to tee off in the Masters ?
train	LOC	What city is the setting for Puccini 's opera La Boheme ?
train	HUM	What U.S. President showed a fondness for munching on bee pollen bars ?
train	DESC	What is measured in curies ?
train	HUM	Whose cover is that of an employee of Universal Import and Export ?
train	HUM	What former president 's daughter has written a book titled Murder in the White House ?
train	HUM	What fictional character is known as the `` melancholy Dane '' ?
train	ENTY	Italy is the largest producer of what ?
train	HUM	What longtime game show host dropped dead while jogging in Central Park in 1984 ?
train	DESC	What is the meaning of W.B. Yeat 's poem , `` The Three Hermits ? ''
train	HUM	Who were the `` filthiest people alive ? ''
train	ENTY	What infectious disease is the world 's deadliest ?
train	DESC	What is Spumante ?
train	NUM	In what year did Ireland elect its first woman president ?
train	DESC	What is an isthmus ?
train	ENTY	What was the name of the orca that died of a fungal infection ?
train	LOC	Where is Mozambique located ?
train	ENTY	What is Mississippi 's state animal ?
train	DESC	What 's the origin of the word ` news ' ?
train	ENTY	What did Dan Aykroyd and John Belushi quit Saturday Night Live to become ?
train	NUM	How many months does a normal human pregnancy last ?
train	DESC	How do fuel injectors work ?
train	DESC	How can your school march in the Macy 's Thanksgiving Parade ?
train	HUM	What is the real name of disc jockey `` Wolfman Jack '' ?
train	ENTY	What Italian liner was hijacked in 1985 ?
train	LOC	What city houses the U.S. headquarters of Procter and Gamble ?
train	ENTY	What soap was touted as being `` for people who like people '' ?
train	NUM	How much was the minimum wage in 1991 ?
train	ABBR	What does NAFTA stand for ?
train	HUM	Who invented silly putty ?
train	HUM	What new middle school was built in Philadelphia , Pennsylvania last year ?
train	HUM	Who patented the first phonograph ?
train	ENTY	What are some tips for building a fire in a fireplace ?
train	ENTY	What do manatees eat ?
train	ENTY	How do you say 2 in Latin ?
train	ENTY	What were popular songs and types of songs in the 1920s ?
train	NUM	How many Vietnamese were there in the Soviet Union ?
train	ENTY	What is November 's birthstone ?
train	DESC	What is a Certified Nurse Midwife ?
train	NUM	On average , how many miles are there to the moon ?
train	HUM	Who created private detective Philip Marlowe ?
train	ENTY	What Boris Pasternak book sold 5 , 0 copies to become the fiction best-seller of 1958 ?
train	DESC	What is the origin of the expression `` tout de suite '' ?
train	ENTY	What is the longest English word ?
train	DESC	What is the purpose of a car bra ?
train	DESC	What is D.B. Cooper known for ?
train	HUM	Who is Colin Powell ?
train	ENTY	What species is a colt ?
train	ABBR	What is the full name of the PLO ?
train	LOC	What is the smallest country in Africa ?
train	HUM	Who coined the term NN cyberspace `` in his novel NN Neuromancer '' ?
train	ENTY	What age followed the Bronze Age ?
train	HUM	What is her profession ?
train	HUM	What is the full name of the man who invented the multicolored game cube that has 42.3 quintillion potential combinations ?
train	ABBR	What does the word LASER mean ?
train	DESC	What does the name `` Anthony '' mean ?
train	HUM	Who was Lauren Bacall 's first husband ?
train	DESC	What is a rhomboideus minor ?
train	NUM	How many hands does Bjorn Borg use when hitting his forehand ?
train	NUM	How many people died on D-Day ?
train	HUM	What U.S. Congressman said : `` Keep the faith , baby '' .
train	HUM	Who created the character of Scrooge ?
train	NUM	What is the student population at the University of Massachusetts in Amherst ?
train	LOC	Where is Windsor Castle ?
train	NUM	When did the Dow first reach ?
train	DESC	Why were people recruited for the Vietnam War ?
train	HUM	What party was Winston Churchill a member of ?
train	HUM	What American League baseball team 's worst finish between 1926 and 1964 was fourth ?
train	LOC	Where can I find the names of all the 15 Pokemon ?
train	LOC	What state does Martha Stewart live in ?
train	ENTY	Which killer whale died at Sea World of a fungal infection ?
train	LOC	What are the Benelux countries ?
train	LOC	Where 's the Petrified Forest ?
train	ENTY	What is a language spoken by the Sioux ?
train	LOC	Where is Tornado Alley ?
train	HUM	Who was the author of `` John Brown 's Body '' ?
train	HUM	What American poet wrote : `` Good fences make good neighbors '' ?
train	LOC	What state in the U.S. has the most blacks ?
train	DESC	Why are electric cars less efficient in the northeast than in California ?
train	HUM	What was the occupation of Mandy Rice-Davies ?
train	LOC	What is the city in which Maurizio Pellegrin lives called ?
train	HUM	Who painted the Sistine Chapel ?
train	HUM	Name the various costumed personas of Dr. Henry Pym .
train	ENTY	What breed of dog was the `` Little Rascals '' dog ?
train	DESC	What are the living conditions in Cuba ?
train	ENTY	What color are school buses ?
train	LOC	What is the oldest website on the Internet ?
train	ENTY	What events happened January 26 , 1978 ?
train	HUM	What explorers followed Columbus to the Americas ?
train	HUM	Who is actress Goldie Hawn 's current actor boyfriend ?
train	HUM	Who banned Peter Rose from baseball for betting on games ?
train	DESC	What are the seven virtues ?
train	ENTY	What other name were the `` Little Rascals '' known as ?
train	NUM	When was the San Francisco fire ?
train	ENTY	What is a fear of food ?
train	NUM	How many casinos are in Atlantic City , NJ ?
train	NUM	What year did the Vietnam War end ?
train	HUM	What are the names of Richard Nixon 's two daughters ?
train	ENTY	What 's the word for broken glass or sharp rocks embedded in cement on top of a wall ?
train	NUM	What is the chromosome number of an elephant ?
train	HUM	What organization was founded by the Rev. Jerry Falwell ?
train	LOC	What 's the longest river in the world ?
train	ENTY	Which soft drink does Madonna advertise for ?
train	HUM	What company is being bought by Yahoo and how much is the deal worth ?
train	NUM	When was Berlin 's Brandenburg gate erected ?
train	NUM	How many double-word-score spaces are there on a Scrabble Crossword Game board ?
train	NUM	What year did Germany sign its nonaggression pact with the Soviet Union ?
train	LOC	What mountain range is traversed by the highest railroad in the world ?
train	DESC	Why were the American soldiers in WWI called `` Doughboys ''
train	HUM	Who was nicknamed The Little Corporal ?
train	NUM	How many CDs has Garth Brooks sold ?
train	ENTY	Name the vessel used by the Atari Force in the DC comics .
train	LOC	Where are the leading medical groups specializing in lung diseases ?
train	DESC	How can I find online spelling , and punctuation drills for my 6th grader ?
train	LOC	What 's the sacred river of India ?
train	LOC	What is Stefan Edberg 's native country ?
train	ENTY	What is the only gland in humans that can regenerate itself ?
train	NUM	How many Gutenberg Bibles are there ?
train	LOC	Name the largest country in South America .
train	ENTY	What astronomical phenomenon takes place in Jan. 1999 ?
train	DESC	What information can you get me on Fairground Park in St. Louis
train	HUM	What was American folk hero John Chapman 's nickname ?
train	DESC	What is the difference between a median and a mean ?
train	ENTY	What was the top box office movie in April 1998 ?
train	DESC	What makes thunder ?
train	HUM	What author did photographer Yousuf Karsh call `` the shiest man I ever met '' ?
train	ENTY	Which is the largest clock , diameter wise , in Europe ?
train	ENTY	What plant is rum made from ?
train	LOC	What country are Godiva chocolates from ?
train	HUM	Name the poet of the poem which begins : I do not know much about gods ; but I think that the river Is a strong brown god-sullen , and untamed ?
train	ENTY	Which condiment was once sold as a patent medicine ?
train	LOC	What U.S. state records the least rainfall ?
train	DESC	Why did the world enter a global depression in 1929 ?
train	DESC	What was archy , and mehitabel ?
train	LOC	What Texas city got its name from the Spanish for `` yellow '' ?
train	ENTY	What are the chemicals used in glowsticks ?
train	LOC	What country did the Nile River originate in ?
train	ENTY	What color are tennis balls ?
train	HUM	What barroom judge called himself The Law West of the Pecos ?
train	DESC	What excuse did the NATO people give for hitting the Chinese embassy ?
train	HUM	Who was President of Costa Rica in 1994 ?
train	ENTY	What sports event is Meyer Wolfsheim supposed to have fixed in The Great Gatsby ?
train	LOC	What country has the best defensive position in the board game Diplomacy ?
train	LOC	What two countries share the Khyber Pass ?
train	HUM	Who was chairman of the Senate select committee that tried to get to the bottom of Watergate ?
train	DESC	What is the origin of the surname of Braun ?
train	ENTY	What card game has variations called Canfield , Klondike and Spider ?
train	DESC	What is Australia Day ?
train	ENTY	What mammal of North America is the world 's longest-lived for its size ?
train	DESC	What was the Chivington Massacre ?
train	HUM	What actor starred in 1980 's Blue Lagoon , 1982 's The Pirate Movie and 1983 's A Night in Heaven ?
train	NUM	How many home runs did Lou Gehrig have during his career ?
train	LOC	In what city is the headquarters of Sinn Fein ?
train	LOC	Where can I find information on George Bush ?
train	HUM	Who is the voice of Miss Piggy ?
train	ENTY	What is the dialogue circle in cartoons called ?
train	DESC	What does the word camaro mean , from the GM car the Camaro ?
train	HUM	Who replaced Bert Parks as the host of The Miss America Pageant ?
train	NUM	How many boys play the game in Winslow Homer 's 1872 painting Snap the Whip ?
train	DESC	What is the AIM-54C Phoenix ?
train	NUM	When are sheep shorn ?
train	ENTY	What sport is Chris Jogis a top player of ?
train	LOC	What 's the second-largest island in the world ?
train	DESC	What is the definition of low island ?
train	NUM	What century does Captain Video live in ?
train	ENTY	What types of water pollution are there ?
train	NUM	How many astronauts manned each Project Mercury flight ?
train	ENTY	What soft drink would provide me with the biggest intake of caffeine ?
train	ENTY	What 's the name of a golf course in Myrtle Beach ?
train	ENTY	What are some of the significant historical events of the 1990s ?
train	ENTY	Name the only extant trilogy of classical Greek plays .
train	LOC	Where is Logan Airport ?
train	DESC	What is the difference between Neoclassical art and Romanticism art ?
train	HUM	Who was the first person inducted into the U.S. Swimming Hall of Fame ?
train	HUM	What golfer has been called Ohio Fats and Blobbo ?
train	HUM	Who murdered Leno and Rosemary LaBianca on August 1
train	NUM	What is the average cost for four years of medical school ?
train	ENTY	What does God create in the first sentence of the Bible ?
train	HUM	Which of the following men was not married to Rita Hayworth ?
train	NUM	What is the current ticket fare from from Cairo to Barbados ?
train	ABBR	What does NN O `` mean when used as a prefix in Irish surnames ?
train	DESC	How do you find oxidation numbers ?
train	LOC	What is the state nickname of Mississippi ?
train	DESC	What is Black Hills , South Dakota most famous for ?
train	ENTY	What 1966 boob tube bomb took astronauts back to prehistoric times ?
train	NUM	How many students attend the University of Massachusetts ?
train	HUM	Who said , `` I shall return . '' during World War Two ?
train	ENTY	What holidays are celebrated in Ireland ?
train	HUM	Who portrayed Etta Place , companion to Butch Cassidey and the Sundance Kid ?
train	DESC	What are the Greek numerals ?
train	LOC	What 's the name of the temple that is located near the capital city of Laos ?
train	ENTY	What is a fear of sleep ?
train	ENTY	What auto race was Wilbur Reed the first to win three times ?
train	ENTY	What are the most common breeding birds in the U.S. ?
train	ENTY	What was organized as a Confederate veterans ' social club in Pulaski , in Tennessee , in 1866 ?
train	DESC	How do you look up criminal records on the Internet ?
train	LOC	Where is the actress , Marion Davies , buried ?
train	DESC	What is an example of an actual case of using the Fourteenth Amendment ?
train	HUM	Who was the Charlie perfume woman ?
train	HUM	Who portrayed `` Rosanne Rosanna-Dana '' on the television show `` Saturday Night Live '' ?
train	HUM	What singer became despondent over the death of Freddie Prinze , quit show business , and then quit the business ?
train	NUM	When did Iraqi troops invade Kuwait ?
train	ENTY	What was Mark Johnson referring to when he said : `` I still can 't believe it- we beat the Russians ? ''
train	ENTY	What car was driven in the 199 release of `` Smokey and the Bandit '' ?
train	HUM	What was the backup singing group for Roy Rogers ?
train	HUM	What famous singing cowboy owns the California Angels baseball team ?
train	ENTY	What 1915 film was the first to gross $5 million ?
train	DESC	Where did the term `` 86 '' come from ?
train	DESC	What causes someone to be ticklish ?
train	NUM	What is the probability that at least 2 out of 25 people will have the same birthday ?
train	NUM	How many Canadians emmigrate each year ?
train	DESC	Why did several San Diego schools remove apples from students menus ?
train	ENTY	What musical instrument did Sherlock Holmes play ?
train	HUM	Who was Gerald Ford 's vice president ?
train	DESC	What is `` the washed vodka '' ?
train	NUM	How many different languages are spoken in Europe ?
train	NUM	What year was Desmond Mpilo Tutu awarded the Nobel Peace Prize ?
train	ENTY	What 's a `` Drinker respirator '' better known as ?
train	HUM	Who invented batteries ?
train	DESC	Why do recipe books recommend starting with cold water when you boil something ?
train	LOC	Where can I buy a good snowboard for less than $200 ?
train	HUM	What title did Suzette Charles assume for two months in 1984 ?
train	HUM	What was the infamous pseudonym of Peter Sutcliffe ?
train	ENTY	What is Smokey The Bear 's middle name ?
train	HUM	What is Nicholas Cage 's occupation ?
train	ENTY	What British TV series featured Emma Peel ?
train	LOC	What London street is the home of British journalism ?
train	ENTY	What tragedy befell the city of Dogtown in 1899 ?
train	DESC	What is the Immaculate Conception ?
train	ENTY	What are the names of all the U.S. Navy aircraft carriers ?
train	ENTY	What format was VHS 's main competition ?
train	DESC	What is Candlemas Day ?
train	LOC	In what city is the famed St. Mark 's Square ?
train	ENTY	What does the Ouarterly Review of Doublespeak call an `` inoperative statement '' ?
train	NUM	How much did the minimum wage amount to in 1991 ?
train	LOC	Where is Tufts University ?
train	DESC	What is a pyrotechnic display ?
train	DESC	How do I find out about jobs ?
train	HUM	What Japanese manufacturer is known for both its pianos and its motorcycles ?
train	NUM	What is the chemical reactivity of argon ?
train	NUM	How many engines does a Boeing 737 have ?
train	DESC	What is the origin of the term `` The Brooklyn Side '' in bowling ?
train	ENTY	What is a fear of being cold ?
train	NUM	How long was Mao 's 1930s Long March ?
train	ENTY	What net game sees its women 's world amateur champions receive the Uber Cup ?
train	ENTY	What four-legged creature did a Cornell University study say would make man 's best companion in space ?
train	NUM	What does a teaspoon of matter weigh in a black hole ?
train	ENTY	What did British companies stick 175 , 0 tons of tea into in 1982 ?
train	LOC	What province is Edmonton located in ?
train	DESC	How can I find out how much income tax is paid on Social Security income on the 1998 income tax ?
train	HUM	Who did Sonny Liston succeed as world heavyweight boxing champion ?
train	ENTY	What is California 's state bird ?
train	NUM	What is Martin Luther King Jr. 's real birthday ?
train	HUM	Name the various super-teams to which the Angel has belonged .
train	DESC	How does Zatanna perform her magic in DC comics ?
train	ENTY	What 's the name of Jacques Cousteau 's research ship ?
train	HUM	What President dispatched a cruiser to carry Charles Lindbergh home after his epic flight ?
train	HUM	Whose video is titled Shape Up with Arnold ?
train	ENTY	In which Kevin Costner movie did Sioux Indians play a role ?
train	NUM	How many James Bond novels are there ?
train	DESC	How do you get dates with the `` Hooters '' girls ?
train	ENTY	What bird can swim but can 't fly ?
train	DESC	How can I get a comic character I made copyrighted and published ?
train	NUM	How large is the Arctic refuge to preserve unique wildlife and wilderness value on Alaska 's north coast ?
train	DESC	What is Plc ?
train	NUM	How much electricity does the brain need to work ?
train	NUM	How many acres in a mile ?
train	ENTY	What Dickens novel has David carrying the message `` Barkis is willin '' to Peggy ?
train	DESC	What is a hyperlink ?
train	HUM	Who 's the twin brother of the Greek goddess Artemis ?
train	DESC	Where did marijuana come from ?
train	NUM	What is the per-capita income of Colombia , South America , ?
train	ENTY	What novel has Big Brother watching ?
train	NUM	How many Grammys did Michael Jackson win in 1983 ?
train	DESC	What does Elysium mean ?
train	LOC	What is the oldest website on the Internet ?
train	DESC	What is Shalom ?
train	ENTY	What was the favorite sport of Tom Wolfe 's The Pump House Gang ?
train	ENTY	What organic fuel do bog-dwellers use a `` slane '' to cut ?
train	NUM	What is the average age of a member of the team that worked on the Manhatten Project ?
